,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
3047,"('positive_0.01_36', 'positive_0.01_50')",positive_0.01_36,positive_0.01_50,0.7093186372745491,0.737887451098405,7,0.04249412719775214,0.005386012020039077,7.889720082251847,2.7242531225712656,0.9837782306913857,0.9575058728022479
3048,"('positive_0.01_36', 'positive_0.01_51')",positive_0.01_36,positive_0.01_51,0.7045090180360721,0.7448089076136022,7,0.041216184188040184,0.0075889267136954874,5.431095297528527,1.875310932330478,0.9834595516829644,0.9587838158119598
3049,"('positive_0.01_36', 'positive_0.01_52')",positive_0.01_36,positive_0.01_52,0.7033066132264529,0.7351790550707192,7,0.042996990147223135,0.006040209190853463,7.1184604354982275,2.4579437378177738,0.9833795582071309,0.9570030098527769
3050,"('positive_0.01_36', 'positive_0.01_53')",positive_0.01_36,positive_0.01_53,0.6908817635270541,0.721336142040325,7,0.045592252494464636,0.0058633230380028545,7.775838410908043,2.6849307517485173,0.9825452456783886,0.9544077475055354
3051,"('positive_0.01_36', 'positive_0.01_54')",positive_0.01_36,positive_0.01_54,0.6842685370741483,0.721336142040325,7,0.045592252494464636,0.007165763474663689,6.36251149729784,2.1969210102777295,0.9820953307729512,0.9544077475055354
3052,"('positive_0.01_36', 'positive_0.01_55')",positive_0.01_36,positive_0.01_55,0.7061122244488978,0.734276256394824,7,0.04316496401706771,0.005331223213792424,8.096634165569263,2.795698792595665,0.983566007627292,0.9568350359829323
3053,"('positive_0.01_36', 'positive_0.01_56')",positive_0.01_36,positive_0.01_56,0.7057114228456913,0.7421005115859164,7,0.04171503166684731,0.006858330074855701,6.082389038081548,2.1001971118039426,0.9835394152385584,0.9582849683331527
3054,"('positive_0.01_36', 'positive_0.01_57')",positive_0.01_36,positive_0.01_57,0.7003006012024048,0.7330725248269636,7,0.043389204759091804,0.006229707091138792,6.964886811582059,2.404916073954343,0.9831790032628885,0.9566107952409082
3055,"('positive_0.01_36', 'positive_0.01_58')",positive_0.01_36,positive_0.01_58,0.7209418837675351,0.7439061089377069,7,0.04138229367018431,0.004284497348714167,9.658611104661711,3.3350361213405906,0.984539955054505,0.9586177063298157
3056,"('positive_0.01_36', 'positive_0.01_59')",positive_0.01_36,positive_0.01_59,0.6902805611222445,0.721336142040325,7,0.045592252494464636,0.00598128409048071,7.622485707880903,2.6319793699857827,0.9825045141908731,0.9544077475055354
3057,"('positive_0.01_36', 'positive_0.01_60')",positive_0.01_36,positive_0.01_60,0.6988977955911824,0.7291603972314173,7,0.04412017339447827,0.00577093705235443,7.645235599386428,2.639834713689484,0.9830851302183553,0.9558798266055217
3058,"('positive_0.01_36', 'positive_0.01_61')",positive_0.01_36,positive_0.01_61,0.705310621242485,0.7384893168823352,7,0.042382594766212756,0.006267979064461304,6.761763932256415,2.334779474366565,0.9835128084622416,0.9576174052337872
3059,"('positive_0.01_36', 'positive_0.01_62')",positive_0.01_36,positive_0.01_62,0.6991983967935872,0.7306650616912429,7,0.04383863470507943,0.005994108073495763,7.31362100375223,2.5253310192328327,0.9831052609677222,0.9561613652949206
3060,"('positive_0.01_36', 'positive_0.01_63')",positive_0.01_36,positive_0.01_63,0.6896793587174349,0.7276557327715919,7,0.04440221050043858,0.0072893752315486005,6.091360245561881,2.1032947933106048,0.9824637489033927,0.9555977894995614
3061,"('positive_0.01_36', 'positive_0.01_64')",positive_0.01_36,positive_0.01_64,0.7018036072144288,0.7300631959073127,7,0.04395119049298957,0.00537659814060798,8.174535150960644,2.82259733912094,0.9832793830006034,0.9560488095070104
3062,"('positive_0.01_36', 'positive_0.01_65')",positive_0.01_36,positive_0.01_65,0.6852705410821643,0.7132109539572675,7,0.04713550790854493,0.005424476962886282,8.689410653053052,3.000379463161816,0.9821637651920898,0.9528644920914551
3063,"('positive_0.01_36', 'positive_0.01_66')",positive_0.01_36,positive_0.01_66,0.704809619238477,0.7300631959073127,7,0.04395119049298957,0.004795951353578132,9.164227752268328,3.1643297619939967,0.9834795297349799,0.9560488095070104
3064,"('positive_0.01_36', 'positive_0.01_67')",positive_0.01_36,positive_0.01_67,0.6917835671342686,0.7243454709599759,7,0.04502445601741201,0.006254342802429758,7.198910811207917,2.4857225670986978,0.9826062796602515,0.954975543982588
3065,"('positive_0.01_36', 'positive_0.01_68')",positive_0.01_36,positive_0.01_68,0.6892785571142285,0.7243454709599759,7,0.04502445601741201,0.006745878157800256,6.6743654368186665,2.304601518542768,0.9824365532389011,0.954975543982588
3066,"('positive_0.01_36', 'positive_0.01_69')",positive_0.01_36,positive_0.01_69,0.7082164328657314,0.7387902497743003,7,0.04232685776497824,0.0057647782326184505,7.342321951863314,2.535241212078364,0.983705382252733,0.9576731422350218
3067,"('positive_0.01_36', 'positive_0.01_70')",positive_0.01_36,positive_0.01_70,0.6979959919839679,0.721336142040325,7,0.045592252494464636,0.00447409015798228,10.190284702493742,3.51861848471757,0.9830246884558912,0.9544077475055354
3068,"('positive_0.01_36', 'positive_0.01_71')",positive_0.01_36,positive_0.01_71,0.7190380761523046,0.7466145049653927,7,0.04088448231128661,0.005142735306124857,7.949948787485583,2.745049581329103,0.9844159944831524,0.9591155176887134
3069,"('positive_0.01_36', 'positive_0.01_72')",positive_0.01_36,positive_0.01_72,0.7245490981963928,0.7511284983448691,7,0.04005822596767372,0.004927882995268917,8.128891454227338,2.8068369595314127,0.9847739751383496,0.9599417740323263
3070,"('positive_0.01_36', 'positive_0.01_73')",positive_0.01_36,positive_0.01_73,0.6945891783567134,0.7216370749322901,7,0.04553538157555992,0.00519470557843682,8.765729046238329,3.0267315540822928,0.9827956797408481,0.9544646184244401
3071,"('positive_0.01_36', 'positive_0.01_74')",positive_0.01_36,positive_0.01_74,0.7195390781563126,0.7466145049653927,7,0.04088448231128661,0.005047806970088553,8.099454387529676,2.7966725912097985,0.9844486459642594,0.9591155176887134
3072,"('positive_0.01_36', 'positive_0.01_75')",positive_0.01_36,positive_0.01_75,0.7021042084168336,0.7327715919349985,7,0.04344531425574294,0.0058243138729953126,7.459301679667205,2.575633315400784,0.9832994343770459,0.9565546857442571
3073,"('positive_0.01_36', 'positive_0.01_76')",positive_0.01_36,positive_0.01_76,0.6711422845691383,0.70508576587421,7,0.04869390737402979,0.00668154152010958,7.287825306102594,2.5164239846183842,0.9811899162408428,0.9513060926259702
3074,"('positive_0.01_36', 'positive_0.01_77')",positive_0.01_36,positive_0.01_77,0.6972945891783567,0.7162202828769184,7,0.04656218307610138,0.003640585504210647,12.789751270021883,4.4161921425636095,0.9829776267567784,0.9534378169238986
3075,"('positive_0.01_36', 'positive_0.01_78')",positive_0.01_36,positive_0.01_78,0.6852705410821643,0.7174240144447788,7,0.04633343114797539,0.006226553723455819,7.441264173700846,2.5694051182733864,0.9821637651920898,0.9536665688520246
3076,"('positive_0.01_36', 'positive_0.01_79')",positive_0.01_36,positive_0.01_79,0.7147294589178357,0.7505266325609389,7,0.0401681471659312,0.006677802873741756,6.015174141165369,2.0769883805817644,0.9841342939329396,0.9598318528340688
3077,"('positive_0.01_36', 'positive_0.01_80')",positive_0.01_36,positive_0.01_80,0.7049098196392786,0.7255492025278363,7,0.04479790343833823,0.003929920099102535,11.399189375012636,3.9360429680536906,0.9834861872823749,0.9552020965616618
3078,"('positive_0.01_36', 'positive_0.01_81')",positive_0.01_36,positive_0.01_81,0.6833667334669339,0.7171230815528137,7,0.046390588270094346,0.00654586831914683,7.08700297780215,2.4470817456985,0.9820336581457696,0.9536094117299057
3079,"('positive_0.01_36', 'positive_0.01_82')",positive_0.01_36,positive_0.01_82,0.6845691382765531,0.7294613301233824,7,0.044063825844378623,0.008634754711112302,5.103077889134671,1.762049315979236,0.9821158711144173,0.9559361741556214
3080,"('positive_0.01_36', 'positive_0.01_83')",positive_0.01_36,positive_0.01_83,0.7140280561122244,0.7436051760457418,7,0.041437701896248735,0.005541930348888835,7.477124266738043,2.5817873028647056,0.9840882826947887,0.9585622981037513
3081,"('positive_0.01_36', 'positive_0.01_84')",positive_0.01_36,positive_0.01_84,0.718937875751503,0.7472163707493229,7,0.040774067809642656,0.005272142277933489,7.733870912456631,2.670439732103859,0.9844094615869572,0.9592259321903573
3082,"('positive_0.01_36', 'positive_0.01_85')",positive_0.01_36,positive_0.01_85,0.7122244488977956,0.7457117062894975,7,0.041050247197614964,0.006273656854047793,6.543272632313186,2.2593362900812344,0.9839697701333445,0.958949752802385
3083,"('positive_0.01_36', 'positive_0.01_86')",positive_0.01_36,positive_0.01_86,0.7192384769539079,0.7511284983448691,7,0.04005822596767372,0.005931013514125949,6.754027093728024,2.3321080099419635,0.9844290576748619,0.9599417740323263
3084,"('positive_0.01_36', 'positive_0.01_87')",positive_0.01_36,positive_0.01_87,0.7104208416833667,0.7351790550707192,7,0.042996990147223135,0.004671933797506744,9.203253301699009,3.1778049517077296,0.9838509714015259,0.9570030098527769
3085,"('positive_0.01_36', 'positive_0.01_88')",positive_0.01_36,positive_0.01_88,0.6811623246492986,0.7129100210653024,7,0.04719295437300175,0.0061805416026333715,7.635731204024908,2.6365529269503045,0.9818825759133895,0.9528070456269983
3086,"('positive_0.01_36', 'positive_0.01_89')",positive_0.01_36,positive_0.01_89,0.6891783567134269,0.718326813120674,7,0.04616208299705227,0.005627944421513265,8.202299017132088,2.8321839655568195,0.9824297519695606,0.9538379170029477
3087,"('positive_0.01_36', 'positive_0.01_90')",positive_0.01_36,positive_0.01_90,0.7137274549098196,0.7396930484501956,7,0.04215976344274208,0.004877195635444087,8.644263341899608,2.984790481283721,0.9840685504142064,0.9578402365572579
3088,"('positive_0.01_36', 'positive_0.01_91')",positive_0.01_36,positive_0.01_91,0.7012024048096193,0.7330725248269636,7,0.043389204759091804,0.00605496897163238,7.165883914908711,2.4743186612016626,0.9832392556971816,0.9566107952409082
3089,"('positive_0.01_36', 'positive_0.01_92')",positive_0.01_36,positive_0.01_92,0.6903807615230461,0.7156184170929882,7,0.0466766826404017,0.00487718765530043,9.570409412004972,3.304580828360461,0.9825113051177935,0.9533233173595983
3090,"('positive_0.01_36', 'positive_0.01_93')",positive_0.01_36,positive_0.01_93,0.7140280561122244,0.7348781221787541,7,0.04305296178267448,0.003926670462463089,10.96424112851797,3.7858590443761604,0.9840882826947887,0.9569470382173255
3091,"('positive_0.01_36', 'positive_0.01_94')",positive_0.01_36,positive_0.01_94,0.7107214428857715,0.7351790550707192,7,0.042996990147223135,0.0046143783820088435,9.31804602649526,3.217441901525269,0.983870791123243,0.9570030098527769
3092,"('positive_0.01_36', 'positive_0.01_95')",positive_0.01_36,positive_0.01_95,0.7008016032064128,0.7261510683117665,7,0.04468474793870225,0.0048370633835305155,9.237990986607123,3.189799578335195,0.9832124859539937,0.9553152520612977
3093,"('positive_0.01_36', 'positive_0.01_96')",positive_0.01_36,positive_0.01_96,0.7115230460921844,0.7451098405055673,7,0.041160852711321416,0.006297136656518765,6.536439489321214,2.256976864025711,0.9839236047092311,0.9588391472886786
3094,"('positive_0.01_36', 'positive_0.01_97')",positive_0.01_36,positive_0.01_97,0.7104208416833667,0.7417995786939513,7,0.041770555450450164,0.0058983684942797154,7.0817134417694625,2.445255313974209,0.9838509714015259,0.9582294445495498
3095,"('positive_0.01_36', 'positive_0.01_98')",positive_0.01_36,positive_0.01_98,0.7223446893787575,0.7502256996689738,7,0.04022313610121819,0.00517859909115459,7.767184791331333,2.6819427306390704,0.984631095092866,0.9597768638987818
3096,"('positive_0.01_36', 'positive_0.01_99')",positive_0.01_36,positive_0.01_99,0.6967935871743487,0.7240445380680108,7,0.04508114458190471,0.005219143123573966,8.63765248710674,2.9825078094494124,0.9829439836464491,0.9549188554180953
3097,"('positive_0.01_37', 'positive_0.01_38')",positive_0.01_37,positive_0.01_38,0.7107214428857715,0.7396930484501956,7,0.04215976344274208,0.005451605086489897,7.733458820636496,2.670297440309463,0.983870791123243,0.9578402365572579
3098,"('positive_0.01_37', 'positive_0.01_39')",positive_0.01_37,positive_0.01_39,0.7058116232464929,0.7288594643394523,7,0.044176540881204485,0.004377523711386444,10.091673693576167,3.4845689435218157,0.9835460646839546,0.9558234591187955
3099,"('positive_0.01_37', 'positive_0.01_40')",positive_0.01_37,positive_0.01_40,0.7109218436873748,0.7351790550707192,7,0.042996990147223135,0.004576019695916145,9.3961549565872,3.244412249583921,0.9838839998361995,0.9570030098527769
3100,"('positive_0.01_37', 'positive_0.01_41')",positive_0.01_37,positive_0.01_41,0.7476953907815631,0.7824255191092386,7,0.03444376551141537,0.00624247877029005,5.517642394771809,1.9051949076117907,0.986249714820627,0.9655562344885846
3101,"('positive_0.01_37', 'positive_0.01_42')",positive_0.01_37,positive_0.01_42,0.7234468937875751,0.7547396930484502,7,0.03940027971870519,0.00579350666770595,6.800765404884998,2.3482463505656717,0.9847025869452187,0.9605997202812948
3102,"('positive_0.01_37', 'positive_0.01_43')",positive_0.01_37,positive_0.01_43,0.7474949899799599,0.7773096599458321,7,0.0353481962580765,0.005374783635229696,6.5766733429755755,2.270869270892912,0.9862371256307939,0.9646518037419235
3103,"('positive_0.01_37', 'positive_0.01_44')",positive_0.01_37,positive_0.01_44,0.7367735470941884,0.7595546193198917,7,0.03852720278805133,0.004173549088814954,9.231280612297967,3.187482543259836,0.985558873795293,0.9614727972119487
3104,"('positive_0.01_37', 'positive_0.01_45')",positive_0.01_37,positive_0.01_45,0.7303607214428858,0.7570740517760385,7,0.03897640270625913,0.004919137170828036,7.923422615128711,2.7358903200220213,0.9851486836537733,0.9610235972937409
3105,"('positive_0.01_37', 'positive_0.01_46')",positive_0.01_37,positive_0.01_46,0.7316633266533066,0.7583508877520313,7,0.03874502630291943,0.0049070965281504675,7.895713092385979,2.7263224579090597,0.9852322803891874,0.9612549736970806
3106,"('positive_0.01_37', 'positive_0.01_47')",positive_0.01_37,positive_0.01_47,0.7465931863727455,0.7718928678904604,7,0.03631140709457048,0.004576987590142689,7.9334729184700405,2.739360604135395,0.9861804344689743,0.9636885929054295
3107,"('positive_0.01_37', 'positive_0.01_48')",positive_0.01_37,positive_0.01_48,0.7392785571142284,0.7601564851038218,7,0.03841840196803814,0.0038180558081010174,10.062294502485615,3.474424559154226,0.9857181814218609,0.9615815980319619
3108,"('positive_0.01_37', 'positive_0.01_49')",positive_0.01_37,positive_0.01_49,0.7412825651302605,0.7749021968101113,7,0.03577557735628789,0.006090415052079301,5.874078704057109,2.028269328306715,0.9858452578031562,0.9642244226437121
3109,"('positive_0.01_37', 'positive_0.01_50')",positive_0.01_37,positive_0.01_50,0.7412825651302605,0.7658742100511586,7,0.037388460361525544,0.004477532046841648,8.350238472977214,2.8832661991894417,0.9858452578031562,0.9626115396384745
3110,"('positive_0.01_37', 'positive_0.01_51')",positive_0.01_37,positive_0.01_51,0.7394789579158316,0.7724947336743906,7,0.03620409807606384,0.005995274454665078,6.0387724281567285,2.0851366680182424,0.9857309038135726,0.9637959019239362
3111,"('positive_0.01_37', 'positive_0.01_52')",positive_0.01_37,positive_0.01_52,0.7350701402805612,0.7610592837797171,7,0.03825533910410228,0.0047619062448474025,8.033618710048373,2.7739400927072855,0.985450249687116,0.9617446608958977
3112,"('positive_0.01_37', 'positive_0.01_53')",positive_0.01_37,positive_0.01_53,0.7128256513026052,0.7390911826662654,7,0.04227114022045875,0.004937923615269679,8.56050913581217,2.955870867522588,0.9840093060473746,0.9577288597795413
3113,"('positive_0.01_37', 'positive_0.01_54')",positive_0.01_37,positive_0.01_54,0.7191382765531062,0.7553415588323804,7,0.039290884459610376,0.006717342956071293,5.849170530157069,2.0196687480811404,0.9844225265123754,0.9607091155403896
3114,"('positive_0.01_37', 'positive_0.01_55')",positive_0.01_37,positive_0.01_55,0.7361723446893788,0.7622630153475775,7,0.03803817966701284,0.004774204103060287,7.967438937650401,2.7510887811617977,0.9855205632113043,0.9619618203329872
3115,"('positive_0.01_37', 'positive_0.01_56')",positive_0.01_37,positive_0.01_56,0.7450901803607214,0.7694854047547397,7,0.03674136163603814,0.004423105332377997,8.306689277120348,2.868229032907026,0.9860858041153334,0.9632586383639619
3116,"('positive_0.01_37', 'positive_0.01_57')",positive_0.01_37,positive_0.01_57,0.7345691382765531,0.7610592837797171,7,0.03825533910410228,0.004855112196788913,7.879393421516334,2.7206874146042948,0.9854182557944179,0.9617446608958977
3117,"('positive_0.01_37', 'positive_0.01_58')",positive_0.01_37,positive_0.01_58,0.7386773547094189,0.7628648811315076,7,0.037929710154778085,0.0044180550817278785,8.585160088122752,2.9643826313248964,0.9856799945301525,0.9620702898452219
3118,"('positive_0.01_37', 'positive_0.01_59')",positive_0.01_37,positive_0.01_59,0.7214428857715431,0.7505266325609389,7,0.0401681471659312,0.0054039303509249015,7.433135617496677,2.5665983970728434,0.9845725244413375,0.9598318528340688
3119,"('positive_0.01_37', 'positive_0.01_60')",positive_0.01_37,positive_0.01_60,0.7323647294589178,0.7610592837797171,7,0.03825533910410228,0.005265866827740773,7.264775269775491,2.50846500346508,0.9852772353241939,0.9617446608958977
3120,"('positive_0.01_37', 'positive_0.01_61')",positive_0.01_37,positive_0.01_61,0.724248496993988,0.7577490219681011,7,0.03885404921583313,0.006188672174262888,6.27825293080109,2.167827245164502,0.9847545158937938,0.9611459507841669
3121,"('positive_0.01_37', 'positive_0.01_62')",positive_0.01_37,positive_0.01_62,0.7154308617234469,0.7526331628046945,7,0.03978375290542624,0.006928627329758741,5.741938628240745,1.9826424859844725,0.9841802621880034,0.9602162470945738
3122,"('positive_0.01_37', 'positive_0.01_63')",positive_0.01_37,positive_0.01_63,0.7163326653306613,0.7499247667770087,7,0.040278143946043454,0.006262668514841918,6.431466690371389,2.2207306509354123,0.9842393012037229,0.9597218560539565
3123,"('positive_0.01_37', 'positive_0.01_64')",positive_0.01_37,positive_0.01_64,0.730561122244489,0.7586518206439964,7,0.038690542655804516,0.005167524236666221,7.487249383616892,2.58528341945516,0.9851615539277945,0.9613094573441955
3124,"('positive_0.01_37', 'positive_0.01_65')",positive_0.01_37,positive_0.01_65,0.7221442885771543,0.7457117062894975,7,0.041050247197614964,0.004389326085441292,9.35228925774556,3.2292657975175256,0.9846180854131905,0.958949752802385
3125,"('positive_0.01_37', 'positive_0.01_66')",positive_0.01_37,positive_0.01_66,0.7481963927855712,0.7694854047547397,7,0.03674136163603814,0.003853080525927477,9.535581047114013,3.292554890707529,0.9862811737414577,0.9632586383639619
3126,"('positive_0.01_37', 'positive_0.01_67')",positive_0.01_37,positive_0.01_67,0.7129258517034068,0.7463135720734276,7,0.040939718174590745,0.006250213697167051,6.550130948826107,2.2617044083390594,0.9840158922787182,0.9590602818254093
3127,"('positive_0.01_37', 'positive_0.01_68')",positive_0.01_37,positive_0.01_68,0.7154308617234469,0.7496238338850436,7,0.040333170714501376,0.006379209520683604,6.322596958718362,2.183138860185264,0.9841802621880034,0.9596668292854986
3128,"('positive_0.01_37', 'positive_0.01_69')",positive_0.01_37,positive_0.01_69,0.7304609218436874,0.7601564851038218,7,0.03841840196803814,0.005458400315242029,7.038399485057673,2.4302993737643086,0.9851551192111339,0.9615815980319619
3129,"('positive_0.01_37', 'positive_0.01_70')",positive_0.01_37,positive_0.01_70,0.7180360721442886,0.741197712910021,7,0.0418816609633591,0.004335583532226184,9.659982480340819,3.33550964567822,0.9843506264684877,0.9581183390366409
3130,"('positive_0.01_37', 'positive_0.01_71')",positive_0.01_37,positive_0.01_71,0.7568136272545091,0.7800180559735179,7,0.03486874657781491,0.004154888914054133,8.39222113974444,2.897762456324313,0.9868191500206716,0.9651312534221851
3131,"('positive_0.01_37', 'positive_0.01_72')",positive_0.01_37,positive_0.01_72,0.7565130260521042,0.7779115257297623,7,0.03524152828097471,0.0038366441018684583,9.185508831484258,3.1716779373286452,0.9868004818312129,0.9647584717190253
3132,"('positive_0.01_37', 'positive_0.01_73')",positive_0.01_37,positive_0.01_73,0.723246492985972,0.7532350285886248,7,0.03967409535992472,0.005557479692319234,7.138864657437556,2.464989141805793,0.9846895961458357,0.9603259046400753
3133,"('positive_0.01_37', 'positive_0.01_74')",positive_0.01_37,positive_0.01_74,0.7549098196392786,0.7824255191092386,7,0.03444376551141537,0.004925584381552106,6.992828229766669,2.414564007587594,0.9867007986844416,0.9655562344885846
3134,"('positive_0.01_37', 'positive_0.01_75')",positive_0.01_37,positive_0.01_75,0.7302605210420842,0.7586518206439964,7,0.038690542655804516,0.005223737018648089,7.4066788809781405,2.5574631113691337,0.9851422472554877,0.9613094573441955
3135,"('positive_0.01_37', 'positive_0.01_76')",positive_0.01_37,positive_0.01_76,0.7107214428857715,0.7408967800180559,7,0.041937242721795887,0.005674125807436092,7.390961029950379,2.5520358713281577,0.983870791123243,0.9580627572782041
3136,"('positive_0.01_37', 'positive_0.01_77')",positive_0.01_37,positive_0.01_77,0.725250501002004,0.7457117062894975,7,0.041050247197614964,0.003803844352550545,10.791778893395058,3.7263093039973967,0.9848193501580149,0.958949752802385
3137,"('positive_0.01_37', 'positive_0.01_78')",positive_0.01_37,positive_0.01_78,0.7105210420841683,0.7417995786939513,7,0.041770555450450164,0.00587918103678986,7.104825517204629,2.453235716702944,0.9838575788627282,0.9582294445495498
3138,"('positive_0.01_37', 'positive_0.01_79')",positive_0.01_37,positive_0.01_79,0.7445891783567135,0.7797171230815528,7,0.03492194823511907,0.006334648906869744,5.512846686301308,1.9035389903372228,0.9860542202607344,0.9650780517648809
3139,"('positive_0.01_37', 'positive_0.01_80')",positive_0.01_37,positive_0.01_80,0.7297595190380761,0.75413782726452,7,0.03950974977798549,0.0044982619563369575,8.783336800189206,3.0328113615003085,0.9851100526422956,0.9604902502220145
3140,"('positive_0.01_37', 'positive_0.01_81')",positive_0.01_37,positive_0.01_81,0.7074148296593187,0.7402949142341257,7,0.042048464315588396,0.006197164800775146,6.7851131392098765,2.3428417565881636,0.983652333718899,0.9579515356844116
3141,"('positive_0.01_37', 'positive_0.01_82')",positive_0.01_37,positive_0.01_82,0.7205410821643287,0.7544387601564851,7,0.03945500539139657,0.006287597057452299,6.2750530975315915,2.1667223699996976,0.9845138840212954,0.9605449946086034
3142,"('positive_0.01_37', 'positive_0.01_83')",positive_0.01_37,positive_0.01_83,0.7582164328657315,0.7827264520012037,7,0.03439072171390156,0.004378653523022025,7.854177439042047,2.711980550700617,0.9869061749716311,0.9656092782860984
3143,"('positive_0.01_37', 'positive_0.01_84')",positive_0.01_37,positive_0.01_84,0.7534068136272545,0.7736984652422509,7,0.03598969485206405,0.0036531157363089983,9.851780630532934,3.4017359127849143,0.9866071624556497,0.964010305147936
3144,"('positive_0.01_37', 'positive_0.01_85')",positive_0.01_37,positive_0.01_85,0.7380761523046092,0.7679807402949143,7,0.03701066910069306,0.0054484812736319554,6.792841388628242,2.345510255266254,0.9856417780270174,0.9629893308993069
3145,"('positive_0.01_37', 'positive_0.01_86')",positive_0.01_37,positive_0.01_86,0.7394789579158316,0.7631658140234727,7,0.03787550290314057,0.00432386962758835,8.759631109475826,3.0246259884737157,0.9857309038135726,0.9621244970968594
3146,"('positive_0.01_37', 'positive_0.01_87')",positive_0.01_37,positive_0.01_87,0.7376753507014028,0.764068612699368,7,0.03771299100512471,0.004820459339922811,7.8235264205607,2.7013970151711835,0.9856162838842085,0.9622870089948753
3147,"('positive_0.01_37', 'positive_0.01_88')",positive_0.01_37,positive_0.01_88,0.7148296593186373,0.7460126391814625,7,0.040994973131931345,0.005831888630185134,7.029450617377437,2.427209406000281,0.9841408634562172,0.9590050268680687
3148,"('positive_0.01_37', 'positive_0.01_89')",positive_0.01_37,positive_0.01_89,0.7147294589178357,0.7357809208546494,7,0.042885105765137155,0.003960844274535802,10.827263783341532,3.738561934158287,0.9841342939329396,0.9571148942348628
3149,"('positive_0.01_37', 'positive_0.01_90')",positive_0.01_37,positive_0.01_90,0.7531062124248497,0.7785133915136925,7,0.0351349310190745,0.004562627813553766,7.700591074885068,2.658948487740584,0.9865884138632943,0.9648650689809255
3150,"('positive_0.01_37', 'positive_0.01_91')",positive_0.01_37,positive_0.01_91,0.742184368737475,0.7688835389708095,7,0.03684903041002863,0.004850532586628042,7.596904000112092,2.623146224253951,0.9859023354652087,0.9631509695899714
3151,"('positive_0.01_37', 'positive_0.01_92')",positive_0.01_37,positive_0.01_92,0.7214428857715431,0.7436051760457418,7,0.041437701896248735,0.004134375620607367,10.02272306601916,3.4607608792980957,0.9845725244413375,0.9585622981037513
3152,"('positive_0.01_37', 'positive_0.01_93')",positive_0.01_37,positive_0.01_93,0.7529058116232465,0.7764068612699369,7,0.03550833103730655,0.00422573703178597,8.402872864594528,2.901440406160442,0.9865759108418051,0.9644916689626934
3153,"('positive_0.01_37', 'positive_0.01_94')",positive_0.01_37,positive_0.01_94,0.7419839679358717,0.7616611495636473,7,0.03814672261418628,0.003589809710738856,10.626391281986617,3.669202370910177,0.9858896572506035,0.9618532773858137
3154,"('positive_0.01_37', 'positive_0.01_95')",positive_0.01_37,positive_0.01_95,0.7240480961923847,0.7472163707493229,7,0.040774067809642656,0.00430640638869928,9.468235026921874,3.269300883735356,0.9847415387902916,0.9592259321903573
3155,"('positive_0.01_37', 'positive_0.01_96')",positive_0.01_37,positive_0.01_96,0.7475951903807615,0.780318988865483,7,0.03481556251074358,0.005889048521687035,5.911916395752496,2.041334360865212,0.9862434206274563,0.9651844374892564
3156,"('positive_0.01_37', 'positive_0.01_97')",positive_0.01_37,positive_0.01_97,0.7395791583166332,0.7682816731868793,7,0.03695677144899068,0.005224061689351078,7.074336722386861,2.442708195622369,0.9857372637781208,0.9630432285510093
3157,"('positive_0.01_37', 'positive_0.01_98')",positive_0.01_37,positive_0.01_98,0.7518036072144288,0.7794161901895877,7,0.03497516749526597,0.004959850390276688,7.051657760450081,2.434877343294423,0.9865070875182227,0.965024832504734
3158,"('positive_0.01_37', 'positive_0.01_99')",positive_0.01_37,positive_0.01_99,0.7276553106212424,0.7559434246163106,7,0.03918156389005001,0.005220725809152227,7.505003197326034,2.5914136600632496,0.9849746049954448,0.96081843610995
3159,"('positive_0.01_38', 'positive_0.01_39')",positive_0.01_38,positive_0.01_39,0.664629258517034,0.6912428528438158,7,0.05138476900636868,0.0053057314425623,9.684766287671998,3.3440672831871923,0.9807343862088964,0.9486152309936313
3160,"('positive_0.01_38', 'positive_0.01_40')",positive_0.01_38,positive_0.01_40,0.6730460921843687,0.6894372554920253,7,0.051739148843481075,0.003253966620125781,15.90033177460226,5.490249088091363,0.9813222760957695,0.9482608511565189
3161,"('positive_0.01_38', 'positive_0.01_41')",positive_0.01_38,positive_0.01_41,0.7055110220440882,0.7360818537466145,7,0.04282919298868548,0.005782770097759293,7.4063454477086905,2.557347979702104,0.9835261136498452,0.9571708070113145
3162,"('positive_0.01_38', 'positive_0.01_42')",positive_0.01_38,positive_0.01_42,0.6812625250501002,0.7099879663056559,7,0.04775184227435547,0.005601761992992227,8.52443255070329,2.943413930063468,0.9818894533829742,0.9522481577256445
3163,"('positive_0.01_38', 'positive_0.01_43')",positive_0.01_38,positive_0.01_43,0.7099198396793587,0.7312894499549143,7,0.04372195091079345,0.00404294513055492,10.814381471655622,3.7341137816927485,0.9838179207762869,0.9562780490892065
3164,"('positive_0.01_38', 'positive_0.01_44')",positive_0.01_38,positive_0.01_44,0.6875751503006012,0.7082706766917293,7,0.048081220808435354,0.004024232745890699,11.947922459885792,4.1255158269560805,0.9823208033902896,0.9519187791915646
3165,"('positive_0.01_38', 'positive_0.01_45')",positive_0.01_38,positive_0.01_45,0.6896793587174349,0.7122215532811559,7,0.04732445736631474,0.004367128365672435,10.836516219286331,3.741756721457612,0.9824637489033927,0.9526755426336853
